Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
16/07/2015;2015;7;16;26,6;29,5;27;27,425;29,8;26,2;0;95;;1011,5;80;68;81;77,25;5,944444444;90;19;100
17/07/2015;2015;7;17;26,9;29,7;27,3;27,7;30;26,5;0;100;;1012,7;81;73;81;79;6,166666667;90;17;100
18/07/2015;2015;7;18;27,1;29,8;26,6;27,65;29,8;26,4;0;94;;1012,3;79;70;79;76,75;6,222222222;90;19;90
19/07/2015;2015;7;19;27,1;29,4;26,7;27,575;29,5;25,8;0;76;;1012;77;72;84;77,5;5,666666667;90;22;100
20/07/2015;2015;7;20;26,7;29,8;27,2;27,6;30;26,4;0;100;;1012,1;82;72;78;78,5;4,722222222;90;15;90
21/07/2015;2015;7;21;27,2;29,5;27;27,725;29,8;26,3;0;88;;1014;80;82;82;81;5,166666667;90;16;100
22/07/2015;2015;7;22;27,1;29,8;26,9;27,725;29,9;26,3;0;100;;1014,5;79;87;87;83;4,444444444;90;14;90
23/07/2015;2015;7;23;27;29,3;27,3;27,65;29,7;25,9;0;99;;1014,5;82;79;79;80,5;5;90;16;90
24/07/2015;2015;7;24;26,7;29,9;27;27,575;29,9;26,2;0;100;;1013,9;83;85;85;84;5,277777778;90;18;110
25/07/2015;2015;7;25;27,2;29,8;27;27,8;29,8;25,9;0;99;;1014;74;81;81;77,5;4,388888889;90;14;110
26/07/2015;2015;7;26;26,9;29,5;27,1;27,6;29,8;26,6;0;99;;1014,2;83;79;79;81;6;90;16;140
27/07/2015;2015;7;27;27,1;30,2;27,1;27,875;30,1;26;0;98;;1014,6;79;83;83;81;5,388888889;90;17;110
28/07/2015;2015;7;28;27,2;29,9;27,4;27,925;30,1;26,3;0;98;;1015;84;83;83;83,5;4,444444444;90;14;120
29/07/2015;2015;7;29;27,4;29,9;27;27,925;30,1;26,2;0;100;;1013,7;76;81;81;78,5;5;90;14;120
30/07/2015;2015;7;30;26,9;29,6;27,1;27,625;29,7;26,5;0;98;;1012,5;80;84;84;82;5,944444444;90;18;100
31/07/2015;2015;7;31;27,5;29,6;27;27,9;29,7;25,9;0;94;;1012,1;74;82;82;78;4,166666667;90;16;100
01/08/2015;2015;8;1;27,1;29,7;26,8;27,675;30;26;0;93;;1013,1;81;71;83;79;5,222222222;90;15;120
02/08/2015;2015;8;2;26,5;29,2;26,7;27,225;29,5;25,6;0;93;;1013,9;81;69;81;78;3,722222222;90;14;110
03/08/2015;2015;8;3;27;29,8;26,7;27,625;30,3;26;0;98;;1014;77;70;83;76,75;3,444444444;90;16;100
04/08/2015;2015;8;4;26,9;29,4;26,6;27,45;29,7;25,5;0;100;;1012,9;77;71;78;75,75;4,5;90;16;100
05/08/2015;2015;8;5;26,5;29,1;26,7;27,2;29,4;25,7;0;100;;1012,4;75;75;73;74,5;4,5;90;16;100
06/08/2015;2015;8;6;26,5;29,4;26,9;27,325;29,5;26;0;96;;1010,5;77;74;73;75,25;5;90;16;100
07/08/2015;2015;8;7;26,8;29,6;27,1;27,575;29,9;26,3;0;95;;1011,2;80;72;77;77,25;5,166666667;90;16;100
08/08/2015;2015;8;8;27;29,6;27;27,65;29,7;26,4;0;54;;1011,6;83;72;80;79,5;5,444444444;90;13;110
09/08/2015;2015;8;9;26,8;29,2;27;27,45;29,3;26,3;0;81;;1010,3;80;74;79;78,25;6,333333333;90;16;110
10/08/2015;2015;8;10;27,2;29,3;27,3;27,75;29,9;26,7;0;98;;1011,5;83;73;80;79,75;7,111111111;90;17;100
11/08/2015;2015;8;11;27,3;29,5;27,2;27,825;29,7;26,5;0;100;;1012,5;77;71;77;75,5;6,611111111;90;21;100
12/08/2015;2015;8;12;27,4;29,6;27,3;27,925;30,3;26,3;0;74;;1012,5;76;74;77;75,75;4,222222222;90;13;110
13/08/2015;2015;8;13;26,8;29,5;27,6;27,675;29,8;26,3;0;91;;1013,5;87;73;82;82,25;5,111111111;90;17;80
14/08/2015;2015;8;14;26,2;29,9;27,1;27,35;30,1;26,2;0;100;;1012,6;90;73;84;84,25;5,444444444;90;14;90
15/08/2015;2015;8;15;27,6;29;26,6;27,7;29,4;25,8;0;100;;1014;80;71;77;77;6,555555556;90;21;100
16/08/2015;2015;8;16;26,7;29,5;26,8;27,425;29,9;26;0;98;;1014,2;77;65;74;73,25;5,777777778;90;22;100
17/08/2015;2015;8;17;26,5;29,2;26,7;27,225;29,5;25,7;0;100;;1014,2;77;72;78;76;5,166666667;90;16;100
18/08/2015;2015;8;18;26,3;29,7;25,9;27,05;29,8;25,4;0;96;;1013,9;83;67;78;77,75;4,555555556;90;14;120
19/08/2015;2015;8;19;26,5;29,3;25,9;27,05;29,6;25;0;98;;1013,4;80;69;80;77,25;4,222222222;90;12;130
20/08/2015;2015;8;20;25,8;28,6;26,3;26,625;29,3;25,3;0;100;;1013,4;82;72;86;80,5;3,888888889;90;11;100
21/08/2015;2015;8;21;26,4;29,6;26,3;27,175;29,7;25,4;0;96;;1013,5;81;69;83;78,5;3,111111111;90;9;100
22/08/2015;2015;8;22;26,3;29,1;26,7;27,1;29,5;25,8;0;93;;1013,8;77;69;78;75,25;5,166666667;90;19;100
23/08/2015;2015;8;23;26,4;29,4;26,5;27,175;29,6;25,8;0;98;;1013,7;77;71;82;76,75;5,277777778;90;19;100
24/08/2015;2015;8;24;27;29,5;26,6;27,525;29,7;25,9;0;99;;1014,1;79;68;79;76,25;5,277777778;90;14;100
25/08/2015;2015;8;25;27,1;29,6;26,8;27,65;29,9;26,1;0;99;;1013,4;81;73;81;79;4,055555556;90;13;90
26/08/2015;2015;8;26;27,3;29,5;27;27,775;30,2;26,1;0;98;;1013,5;84;75;82;81,25;5;90;14;110
27/08/2015;2015;8;27;27,1;29,9;27,1;27,8;30,6;26,4;0;100;;1013,1;81;74;81;79,25;4,722222222;90;17;100
28/08/2015;2015;8;28;27;30,1;26,9;27,75;30,3;26,2;0;93;;1013,6;81;71;82;78,75;5;90;16;100
29/08/2015;2015;8;29;27,8;29,8;27,1;28,125;30,3;25,89;0;98;;1013,3;81;70;82;78,5;5,777777778;90;16;90
30/08/2015;2015;8;30;27,1;30,2;26,9;27,825;30,4;26,4;0;100;;1013,5;81;72;79;78,25;6,111111111;90;22;100
31/08/2015;2015;8;31;27,4;29,9;27,2;27,975;30,4;25;0;100;;1014,2;76;73;76;75,25;3,944444444;90;15;9
01/09/2015;2015;9;1;27,3;30,4;27,4;28,1;30,5;25,9;-;95;;1013;80;67;72;74,75;4,155092593;90;19;80
02/09/2015;2015;9;2;27,3;29,9;27,2;27,925;30,3;26,4;-;100;;1013,5;82;76;78;79,5;4,770833333;90;14;130
03/09/2015;2015;9;3;26,8;29,4;27,1;27,525;30,1;25,9;-;96,25;;1014;84;74;81;80,75;3,791666667;90;17;70
04/09/2015;2015;9;4;27,3;29,5;26,8;27,725;29,9;25,7;-;100;;1014,5;74;72;80;75;3,453703704;90;16;100
05/09/2015;2015;9;5;27,2;30,1;27,1;27,9;30,5;25,8;-;98,75;;1015,5;79;72;76;76,5;3,546296296;90;11;110
06/09/2015;2015;9;6;27,6;29,8;27,3;28,075;29,9;25,9;-;96,25;;1015;75;72;75;74,25;3,858796296;90;16;100
07/09/2015;2015;9;7;26,8;29,8;27,6;27,75;30,2;25;-;98,75;;1014,6;79;68;74;75;3,615740741;90;14;140
08/09/2015;2015;9;8;27,5;30,4;27,2;28,15;30,9;24,9;-;100;;1013,3;81;67;75;76;2,928240741;90;15;120
09/09/2015;2015;9;9;27,5;30,3;26,8;28,025;30,5;26,1;-;67,5;;1013,7;80;73;76;77,25;4,196759259;90;16;120
10/09/2015;2015;9;10;27,5;29,6;27,3;27,975;30,1;26,5;-;98,75;;1015,1;73;71;77;73,5;5,055555556;90;16;120
11/09/2015;2015;9;11;27,3;29,9;27,2;27,925;30,1;26,3;-;98,75;;1013,7;73;68;81;73,75;4,604166667;90;22;90
12/09/2015;2015;9;12;27,7;30;27,1;28,125;30,4;26,2;-;100;;1013,6;75;67;75;73;3,949074074;90;18;100
13/09/2015;2015;9;13;27;30;27,2;27,8;30,8;26,2;-;90;;1014,1;84;69;81;79,5;3,534722222;90;16;110
14/09/2015;2015;9;14;27,1;29,6;27,2;27,75;30,3;25,9;-;100;;1014,2;73;64;71;70,25;3,136574074;90;13;110
15/09/2015;2015;9;15;27,1;29,3;26,6;27,525;30;25,9;-;100;;1012,9;79;66;76;75;3,842592593;90;13;120
16/09/2015;2015;9;16;27;29,7;27;27,675;29,9;26,1;-;100;;1011,9;78;68;75;74,75;5,344907407;90;18;110
17/09/2015;2015;9;17;27,4;29,6;27,3;27,925;30;26;-;98,75;;1012,5;79;70;79;76,75;5,405092593;90;22;70
18/09/2015;2015;9;18;27,1;30,1;26,3;27,65;30,3;25,4;-;100;;1013,4;80;69;83;78;4,236111111;90;18;120
19/09/2015;2015;9;19;27,2;30,1;26,4;27,725;30,6;25,6;-;97,5;;1013,6;82;72;82;79,5;3,115740741;90;14;100
20/09/2015;2015;9;20;27,8;29,7;27,5;28,2;30,5;26;-;100;;1012,6;80;74;86;80;2,715277778;90;12;130
21/09/2015;2015;9;21;27,3;30,6;27,9;28,275;31,2;26,1;-;100;;1012,3;84;71;80;79,75;2,513888889;90;9;130
22/09/2015;2015;9;22;27,8;30,5;27,5;28,4;30,9;25,5;-;95;;1012,4;77;70;78;75,5;3,708333333;90;14;130
23/09/2015;2015;9;23;27,7;30,3;27,1;28,2;30,6;25,5;-;92,5;;1013,2;80;71;84;78,75;3,148148148;90;13;130
24/09/2015;2015;9;24;27,6;30,3;26,8;28,075;30,5;26,1;-;96,25;;1012,9;82;70;84;79,5;3,791666667;90;14;130
25/09/2015;2015;9;25;27,5;30;27,1;28,025;30,3;26,3;-;98,75;;1012,8;81;68;81;77,75;4,027777778;90;14;140
26/09/2015;2015;9;26;27,5;30,2;27,4;28,15;30,4;26,3;-;92,5;;1012,5;78;71;80;76,75;4,395833333;90;14;120
27/09/2015;2015;9;27;27,3;30,1;27,3;28;30,5;26,6;-;67,5;;1011,2;78;74;74;76;4,344907407;90;14;120
28/09/2015;2015;9;28;27,4;30,3;27,4;28,125;30,5;26,6;-;81,25;;1011,5;79;69;78;76,25;4,581018519;90;18;120
29/09/2015;2015;9;29;27,9;30,4;27,7;28,475;30,5;26,6;-;96,25;;1012,1;80;72;81;78,25;4,900462963;90;16;80
30/09/2015;2015;9;30;27,8;30,2;27,6;28,35;30,7;26,7;-;93,75;;1013,6;80;67;79;76,5;4,960648148;90;19;90
01/10/2015;2015;10;1;27,7;30,3;27,3;28,25;30,9;26,5;-;93;;1014,8;83;67;84;79,25;10,3;90;17;100
02/10/2015;2015;10;2;28;30,4;27,5;28,475;30,6;27,2;-;91;;1014,9;77;72;81;76,75;13,8;90;20;110
03/10/2015;2015;10;3;28,5;30,5;27,5;28,75;30,7;26,8;-;83;;1015,2;72;68;74;71,5;14,8;90;27;110
04/10/2015;2015;10;4;27,5;30,4;27,3;28,175;30,4;26,4;-;86;;1015,3;79;72;79;77,25;12,1;90;26;110
05/10/2015;2015;10;5;27,5;30,2;27,4;28,15;30,5;25,4;-;90;;1014,8;82;67;76;76,75;10;90;14;90
06/10/2015;2015;10;6;27,5;30,7;27,7;28,35;30,8;25,6;-;80;;1013,9;83;68;75;77,25;6,8;90;13;90
07/10/2015;2015;10;7;27,3;30,8;27,5;28,225;31;25,1;-;91;;1013,8;84;75;83;81,5;6,6;90;14;120
08/10/2015;2015;10;8;27,9;30,9;27,5;28,55;31,7;26;-;88;;1014,3;79;70;84;78;7,3;90;13;120
09/10/2015;2015;10;9;28;30,4;28;28,6;30,9;26,8;-;91;;1014,2;74;74;74;74;10,5;90;16;100
10/10/2015;2015;10;10;28,3;30,8;27,9;28,825;31,2;26,6;-;94;;1013,9;71;66;78;71,5;10,5;90;21;100
11/10/2015;2015;10;11;27,9;30,2;27,7;28,425;30,5;26,6;-;50;;1014,3;77;75;80;77,25;10;90;24;110
12/10/2015;2015;10;12;28,1;30,9;27,5;28,65;30,9;25,1;-;93;;1014,5;79;69;84;77,75;8,1;90;21;110
13/10/2015;2015;10;13;27,9;31,1;28;28,725;31,6;26,4;-;80;;1014,4;82;76;77;79,25;7,3;90;14;80
14/10/2015;2015;10;14;28,3;30,1;27,7;28,6;31,2;26,5;-;93;;1013,5;83;72;85;80,75;7;90;14;80
15/10/2015;2015;10;15;28,7;30,7;28;29,025;32,2;26,2;-;90;;1012,5;78;71;78;76,25;8,6;90;22;110
16/10/2015;2015;10;16;28,4;30,9;27,7;28,85;31,3;25,9;-;96;;1012,4;76;62;81;73,75;7,3;90;17;110
17/10/2015;2015;10;17;27,9;31,1;28;28,725;31,1;26,6;-;48;;1013,2;84;68;78;78,5;8,5;90;15;90
18/10/2015;2015;10;18;28,1;32;26,7;28,725;32;26;-;74;;1013,9;80;61;77;74,5;9,3;90;22;80
19/10/2015;2015;10;19;28,2;31,6;27,5;28,875;32,5;25;-;74;;1012,9;84;64;76;77;5,8;90;12;120
20/10/2015;2015;10;20;28,7;31,2;28;29,15;31,5;27,3;-;89;;1012,7;83;66;82;78,5;10;90;18;100
21/10/2015;2015;10;21;28,2;31,1;28;28,875;31,6;26,9;-;85;;1012,5;77;61;78;73,25;9,7;90;22;100
22/10/2015;2015;10;22;28,1;30,6;28;28,7;31;26,7;-;13;;1012,5;79;67;74;74,75;9,3;90;14;100
23/10/2015;2015;10;23;27,9;30,8;27,8;28,6;30,9;26,5;-;18;;1012,5;80;69;84;78,25;8,9;90;15;70
24/10/2015;2015;10;24;28;30,6;27,7;28,575;30,9;26,7;-;96;;1012,2;79;61;83;75,5;11,1;90;16;100
25/10/2015;2015;10;25;27,7;30,6;27,7;28,425;32,2;26,9;-;86;;1012,9;77;69;82;76,25;9,8;90;16;80
26/10/2015;2015;10;26;28,4;31,2;28,5;29,125;31,3;27;-;89;;1012,1;86;70;78;80;8,3;90;14;110
27/10/2015;2015;10;27;28,7;31,6;28,4;29,35;31,7;26,9;-;95;;1011,6;81;69;81;78;8,3;90;19;80
28/10/2015;2015;10;28;28,7;31,1;28,1;29,15;31,8;27,3;-;98;;1012,4;79;71;82;77,75;8,1;90;12;110
29/10/2015;2015;10;29;28,7;31,2;28,2;29,2;31,3;26,5;-;44;;1012,2;81;71;86;79,75;7,8;90;16;120
30/10/2015;2015;10;30;28,5;31,7;28,3;29,25;32,1;26,5;-;89;;1011,8;82;70;81;78,75;6,6;90;13;80
31/10/2015;2015;10;31;28,9;31,4;28,5;29,425;32,3;26,3;-;65;;1012;79;71;84;78,25;5,3;90;11;100
01/11/2015;2015;11;1;28,9;30,6;28,3;29,175;32,7;24,3;0;99;;1012;81;70;71;75,75;4;135;12;80
02/11/2015;2015;11;2;28;32,7;28,6;29,325;33,1;24,5;0;98;;1012,1;83;66;83;78,75;2,9;135;7;150
03/11/2015;2015;11;3;27,5;32,1;29;29,025;32,6;24,9;0;94;;1011,8;86;72;78;80,5;2,1;90;5;190
04/11/2015;2015;11;4;28,5;32,4;28,3;29,425;32,6;26,1;0;98;;1011;81;69;88;79,75;4,5;90;11;130
05/11/2015;2015;11;5;29;31,6;28,4;29,5;32,1;27,5;0;94;;1010,8;80;65;80;76,25;7,1;90;14;110
06/11/2015;2015;11;6;29,3;31,9;29,2;29,925;32,4;27;0;4;;1010,7;77;69;78;75,25;5,6;90;13;110
07/11/2015;2015;11;7;29,2;32;28,7;29,775;32;24,9;0;0;;1011,9;84;70;84;80,5;3,4;90;11;90
08/11/2015;2015;11;8;27,9;32,9;29,1;29,45;33,1;24,8;0;64;;1012,3;87;69;80;80,75;3,3;135;8;130
09/11/2015;2015;11;9;28,2;32,8;30,3;29,875;33,4;25,3;0;98;;1011,7;85;71;75;79;2,5;135;7;140
10/11/2015;2015;11;10;27,7;30,2;29,2;28,7;33,7;25,1;0;50;;1010,4;88;76;80;83;3;90;8;200
11/11/2015;2015;11;11;27,9;32,9;29,4;29,525;33,3;27,6;0;79;;1010,5;85;70;84;81;4,1;90;11;130
12/11/2015;2015;11;12;29,7;32,3;29,4;30,275;32,9;27,4;0;59;;1011,7;83;69;80;78,75;6,2;90;12;90
13/11/2015;2015;11;13;29,8;32,7;29,4;30,425;33,3;26,7;0;76;;1011,6;82;69;83;79;5,5;90;15;90
14/11/2015;2015;11;14;29,4;33;29,7;30,375;33,2;25,1;0;43;;1011,1;82;68;82;78,5;3,3;135;8;120
15/11/2015;2015;11;15;28,9;32,5;29,2;29,875;32,9;27,5;0;91;;1010,6;85;69;76;78,75;5;90;11;70
16/11/2015;2015;11;16;30,1;33,1;30;30,825;33,5;26,2;0;80;;1009,8;81;71;78;77,75;4,3;90;13;90
17/11/2015;2015;11;17;27,9;33,3;29,8;29,725;33,5;26,2;0;44;;1010,5;87;71;81;81,5;2,3;90;13;130
18/11/2015;2015;11;18;29,1;32,9;29,1;30,05;33,5;27,4;0;89;;1011,1;84;70;79;79,25;4,8;90;9;100
19/11/2015;2015;11;19;29,3;32,5;28,1;29,8;33,4;28,7;0;100;;1011;83;71;78;78,75;5,3;90;10;130
20/11/2015;2015;11;20;30,6;32,9;29,8;30,975;33,3;27,7;0;99;;1009,9;77;70;83;76,75;6,4;90;14;100
21/11/2015;2015;11;21;30,2;33;29,9;30,825;33,4;28,6;0;95;;1009,9;75;66;74;72,5;7,4;90;11;110
22/11/2015;2015;11;22;30,5;32,9;29,9;30,95;33,1;28,1;0;100;;1009,6;76;66;80;74,5;7,6;90;16;100
23/11/2015;2015;11;23;30,1;32,7;29,8;30,675;33,6;25,5;0;100;;1009,6;77;68;75;74,25;4,5;90;12;100
24/11/2015;2015;11;24;27,9;34;31,1;30,225;33,9;25,6;0;100;;1009,6;88;68;74;79,5;3,7;135;10;30
25/11/2015;2015;11;25;28;33,8;30,5;30,075;34,2;26,2;0;96;;1009,9;81;68;73;75,75;2,5;90;6;90
26/11/2015;2015;11;26;29,3;31,1;30,3;30;34,3;25,9;0;86;;1009,6;81;69;75;76,5;2,8;45;9;130
27/11/2015;2015;11;27;28,5;33,1;30,2;30,075;33,8;27,1;0;68;;1010,5;85;67;81;79,5;3,3;135;9;140
28/11/2015;2015;11;28;30,7;33;30,4;31,2;34,3;28,7;0;61;;1011;77;76;79;77,25;6,1;90;13;110
29/11/2015;2015;11;29;30,3;33,4;30,7;31,175;34,1;26,2;0;61;;1011,3;80;67;79;76,5;3,8;90;12;120
30/11/2015;2015;11;30;29,5;34,5;31,2;31,175;34,9;27,6;0;95;;1011,9;78;65;72;73,25;2,8;135;6;200
01/12/2015;2015;12;1;29,8;34,3;30,5;31,1;35,2;27,1;0;75;;1010;83;67;82;78,75;2,7;280;7;280
02/12/2015;2015;12;2;28;34,4;29,8;30,05;34,7;26,1;0;25;;1011;83;62;84;78;2,8;220;8;220
03/12/2015;2015;12;3;27,9;33;30,5;29,825;33,9;26,3;0;59;;1012,5;88;64;77;79,25;3,3;45;11;310
04/12/2015;2015;12;4;29,3;32,9;31,5;30,75;34,9;26,5;1;83;;1010,9;83;67;71;76;2;180;5;180
05/12/2015;2015;12;5;27,1;34,1;30;29,575;34,1;26,1;0;38;;1010,6;92;64;83;82,75;2,5;315;5;30
06/12/2015;2015;12;6;28;32,6;27,3;28,975;33,3;25;3,6;13;;1011,6;88;76;94;86,5;2,1;230;7;230
07/12/2015;2015;12;7;27,1;26,8;29,5;27,625;31,3;25,7;30,7;19;;1011,6;87;91;85;87,5;2,5;45;6;230
08/12/2015;2015;12;8;26,3;30,9;30,1;28,4;33,5;25,8;0;83;;1011,9;94;77;87;88;2,9;200;19;200
09/12/2015;2015;12;9;27,4;33,6;30,5;29,725;33,9;26,6;0;84;;1011,3;92;74;85;85,75;2,2;160;5;160
10/12/2015;2015;12;10;29,1;33,1;30,4;30,425;34,2;26,6;0;38;;1010,8;87;78;85;84,25;3,1;140;13;340
11/12/2015;2015;12;11;28,3;29,9;27,5;28,5;29,9;25,6;1,3;0;;1010,1;89;84;88;87,5;3,1;315;9;10
12/12/2015;2015;12;12;26,8;31,1;30,2;28,725;32,9;26,7;0;14;;1010,1;94;71;77;84;3,4;315;9;300
13/12/2015;2015;12;13;28,4;29,2;29,3;28,825;33,7;26,7;1,7;13;;1009,9;89;84;81;85,75;3,7;315;9;250
14/12/2015;2015;12;14;27,1;28,7;27,2;27,525;31,9;26,7;4,4;0;;1009,4;89;89;85;88;7;270;22;250
15/12/2015;2015;12;15;27,7;31,9;28,3;28,9;32,7;24,2;37,3;3;;1009,3;87;65;84;80,75;4,8;270;11;280
16/12/2015;2015;12;16;26,2;28,8;25,4;26,65;29,1;24,2;41,9;0;;1009,7;93;87;91;91;8,6;270;16;290
17/12/2015;2015;12;17;24,2;25,4;25,6;24,85;27,4;24;65,7;0;;1010,9;97;93;92;94,75;9,8;315;28;310
18/12/2015;2015;12;18;27,2;27,4;28,5;27,575;28,7;25;41,6;3;;1010,3;87;88;90;88;8,5;270;15;250
19/12/2015;2015;12;19;27,5;29,7;26,4;27,775;30,8;24;15,2;21;;1011,8;84;73;81;80,5;10,9;270;18;250
20/12/2015;2015;12;20;24,6;26,6;27,3;25,775;28,7;24,1;7,3;0;;1011,3;92;93;88;91,25;5;31,5;12;300
21/12/2015;2015;12;21;28,1;29,7;26,5;28,1;29,9;25;12,8;1;;1010,8;83;78;92;84;3,8;315;8;250
22/12/2015;2015;12;22;27,1;31,5;28,5;28,55;31,9;25,8;0;100;;1012,9;91;68;85;83,75;3,9;315;12;310
23/12/2015;2015;12;23;28,1;32,1;29,4;29,425;32,5;27,3;0;85;;1012,5;88;69;84;82,25;4,5;315;11;280
24/12/2015;2015;12;24;28,4;31;28,4;29,05;31,5;25;15,6;1;;1011,2;85;75;89;83,5;5,9;315;12;270
25/12/2015;2015;12;25;25,2;27,5;27,4;26,325;31,4;25,1;12,4;0;;1011,9;95;83;89;90,5;2,9;270;8;270
26/12/2015;2015;12;26;28,3;30,7;29,1;29,1;31,5;26,3;1,1;24;;1011;86;75;86;83,25;4;270;11;270
27/12/2015;2015;12;27;27,1;31,9;29,5;28,9;32,4;26,4;0;73;;1012,6;90;72;78;82,5;4,2;315;11;250
28/12/2015;2015;12;28;27,5;30;29,2;28,55;31,8;25,2;18,8;31;;1013,7;90;81;89;87,5;2,6;270;8;260
29/12/2015;2015;12;29;26,3;32,1;29,6;28,575;32,3;26,2;0;48;;1013,4;94;73;83;86;3,8;270;10;240
30/12/2015;2015;12;30;28,9;31,5;28,9;29,55;32,1;24,7;11,4;39;;1011,9;86;74;88;83,5;4,8;315;8;260
31/12/2015;2015;12;31;26,3;30,3;29,4;28,075;31,7;26,2;17,7;36;;1012,2;94;83;87;89,5;2,7;250;7;250
01/01/2016;2016;1;1;27,3;32,5;29,9;29,25;33,1;26,2;-;93,75;;1012,7;91;73;87;85,5;2,291666667;225;6;220
02/01/2016;2016;1;2;27,6;27,6;28,7;27,875;31,9;26;15,5;23,75;;1013,4;90;88;89;89,25;2,291666667;240;10;240
03/01/2016;2016;1;3;26,7;32,1;30,1;28,9;32,7;26,3;8,5;57,5;;1013,6;95;79;85;88,5;1;30;3;30
04/01/2016;2016;1;4;27,2;27,2;29,2;27,7;32,7;26,2;3,8;30;;1014;91;91;85;89,5;1,583333333;200;5;200
05/01/2016;2016;1;5;28,9;27,1;27,1;28;32,4;24,2;17,2;11,25;;1012,8;86;90;93;88,75;2,291666667;45;5;100
06/01/2016;2016;1;6;27;32;29,9;28,975;32,3;24,9;-;91,25;;1013,2;93;76;83;86,25;3,416666667;135;8;120
07/01/2016;2016;1;7;26,9;32,5;30,2;29,125;32,7;24,7;-;100;;1013,9;84;75;77;80;2,958333333;90;7;130
08/01/2016;2016;1;8;27,1;32,6;30,4;29,3;33,1;25,4;-;68,75;;1012,9;90;74;77;82,75;2,125;180;6;180
09/01/2016;2016;1;9;27,7;33,1;30,9;29,85;33,7;26;-;100;;1011,9;89;75;79;83;2,333333333;45;5;180
10/01/2016;2016;1;10;26,6;31,2;29;28,35;33,7;25,7;7,3;22,5;;1012,8;90;77;85;85,5;1,5;140;6;140
11/01/2016;2016;1;11;27,1;28;29;27,8;32,3;25,1;35;47,5;;1012,3;93;90;87;90,75;1,25;350;8;350
12/01/2016;2016;1;12;26,7;31,3;29,8;28,625;32,3;26,6;-;23,75;;1011,7;93;76;80;85,5;3,166666667;90;9;70
13/01/2016;2016;1;13;28,7;32,3;29,5;29,8;32,5;27,8;-;86,25;;1011,9;78;75;85;79;4,708333333;90;9;80
14/01/2016;2016;1;14;29,6;32,6;30,1;30,475;32,9;28,4;0;78,75;;1011;82;72;76;78;6;90;11;120
15/01/2016;2016;1;15;29,8;32,3;29,5;30,35;32,7;27,3;-;100;;1010,3;78;66;75;74,25;4,583333333;90;13;110
16/01/2016;2016;1;16;28,9;32,7;31,1;30,4;32,9;26,3;-;98,75;;1009,8;84;69;71;77;3,25;90;6;150
17/01/2016;2016;1;17;28,3;31,6;29,8;29,5;32;26,2;0;21,25;;1010,3;90;77;83;85;2,208333333;140;7;140
18/01/2016;2016;1;18;27,1;30,7;28,7;28,4;32,9;25,6;33;17,5;;1009,4;92;76;87;86,75;1,875;230;9;230
19/01/2016;2016;1;19;27,7;31,7;26,5;28,4;33,2;27,4;12,8;46,25;;1010,1;93;79;81;86,5;1,458333333;320;8;320
20/01/2016;2016;1;20;27,9;28;28,1;27,975;30,2;24,5;75,5;28,75;;1011,9;92;86;89;89,75;4,125;315;18;260
21/01/2016;2016;1;21;26,4;26,8;27,4;26,75;30,5;25,4;30,7;2,5;;1011,6;96;91;89;93;1,666666667;340;11;340
22/01/2016;2016;1;22;27,4;29,8;26,7;27,825;30,3;25,1;5;5;;1011,1;93;85;94;91,25;1,708333333;100;5;100
23/01/2016;2016;1;23;26,6;29,1;27,5;27,45;30,1;24,3;36,3;0;;1011,1;92;84;89;89,25;3,75;315;16;320
24/01/2016;2016;1;24;25,2;27,3;27,3;26,25;28,2;24,6;10;0;;1014;97;84;88;91,5;3,458333333;270;10;270
25/01/2016;2016;1;25;25,9;28,5;25,2;26,375;31,3;24;10,5;12,5;;1012,9;94;84;93;91,25;2,958333333;300;21;300
26/01/2016;2016;1;26;25,6;31,4;28,9;27,875;31,5;25,3;-;13,75;;1012;96;74;86;88;1,125;230;5;330
27/01/2016;2016;1;27;26,2;32,5;29,7;28,65;32,7;24,8;4,1;48,75;;1011,2;94;66;82;84;2,791666667;300;10;300
28/01/2016;2016;1;28;26,1;32,3;30,4;28,725;33,4;25,8;-;91,25;;1010,6;90;75;83;84,5;2,291666667;270;9;270
29/01/2016;2016;1;29;28,5;33;30,2;30,05;33,2;27,6;0;77,5;;1011,2;89;70;83;82,75;5;270;14;250
30/01/2016;2016;1;30;28,1;26,7;27,9;27,7;31,6;26,1;15,3;26,25;;1009,6;92;94;88;91,5;5,916666667;315;22;250
31/01/2016;2016;1;31;28,3;26,9;28,8;28,075;31,5;25,5;16,5;30;;1009,1;85;90;84;86;5,375;315;19;280
01/02/2016;2016;2;1;28,8;30,7;29,3;29,4;31,9;27,9;1,2;37,5;;1009;86;80;82;83,5;6,541666667;315;13;290
02/02/2016;2016;2;2;28,3;26;26,1;27,175;29;24,5;60,9;0;;1009,6;88;92;95;90,75;6,916666667;315;23;340
03/02/2016;2016;2;3;27,5;31,4;28,7;28,775;31,5;24,9;5;66,25;;1009,5;86;73;86;82,75;4,541666667;270;11;260
04/02/2016;2016;2;4;26,3;31,3;28,6;28,125;31,4;26,2;0;46,25;;1010,2;95;73;88;87,75;4,333333333;315;12;290
