Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
31/07/2015;2015;7;31;23;29;24,6;24,9;31;18;-;90;;981,1;90;61;82;80,75;1,6;0;4;90
01/08/2015;2015;8;1;21;27,2;24,8;23,5;32;18;-;90;;981,7;86;53;76;75,25;2,5;CALM;4;135
02/08/2015;2015;8;2;19;29;23,4;22,6;30,4;18,6;-;95;;981,8;83;64;83;78,25;1,3;CALM;5;135
03/08/2015;2015;8;3;21;28;23,8;23,45;29,6;19,8;-;70;;981,7;89;53;75;76,5;3,1;T;5;90
04/08/2015;2015;8;4;20,8;28,2;23,6;23,35;30;18,6;-;65;;983,3;86;53;75;75;1,1;CALM;4;90
05/08/2015;2015;8;5;20;28,7;25,4;23,525;30,4;20,6;-;80;;983,6;81;56;73;72,75;3,8;T;6;90
06/08/2015;2015;8;6;20,8;29,2;26;24,2;32,4;22,1;-;80;;982,5;86;49;80;75,25;2,2;CALM;4;135
07/08/2015;2015;8;7;22,4;26;25,8;24,15;32,4;19,2;-;60;;983,5;86;53;77;75,5;1,8;T;2;90
08/08/2015;2015;8;8;20,2;28,2;23,8;23,1;34,6;19,8;-;80;;980,8;83;49;80;73,75;1,7;T;6;90
09/08/2015;2015;8;9;22,2;29,4;25;24,7;31,1;19,8;-;30;;982;91;43;72;74,25;2,8;T;6;90
10/08/2015;2015;8;10;21,8;30;26;24,9;33;21,2;-;55;;983,7;83;54;60;70;3;T;5;90
11/08/2015;2015;8;11;22,8;29,8;26,2;25,4;33;21,2;-;48;;980,7;84;47;70;71,25;2,1;S;4;180
12/08/2015;2015;8;12;23,6;28,6;24,4;25,05;29,8;22,2;-;20;;981,8;88;59;81;79;1,4;T;2;90
13/08/2015;2015;8;13;22,3;30,2;26,6;25,35;33;22;-;87;;983,1;84;51;67;71,5;2,9;S;6;180
14/08/2015;2015;8;14;23,6;30,8;26,1;26,025;36,2;22;-;75;;983;81;47;70;69,75;4,1;S;8;135
15/08/2015;2015;8;15;22,2;28,6;27,4;25,1;33;20,2;-;65;;981,4;80;50;70;70;1,9;T;5;90
16/08/2015;2015;8;16;21;30;26;24,5;34;19,6;-;80;;979,8;81;46;76;71;1,2;T;2;90
17/08/2015;2015;8;17;20,8;28,8;24,6;23,75;35;21;-;50;;981,5;91;56;81;79,75;1,1;T;2;90
18/08/2015;2015;8;18;22;28,8;25,4;24,55;31,6;19;-;65;;982,4;89;50;79;76,75;2,7;CALM;4;135
19/08/2015;2015;8;19;20,1;27,4;24;22,9;34;17,6;-;75;;981,6;88;49;73;74,5;2,2;CALM;6;135
20/08/2015;2015;8;20;19;29,4;22,3;22,425;33,3;18,8;-;90;;980,8;83;54;71;72,75;1,6;CALM;5;90
21/08/2015;2015;8;21;19,8;28,6;23,6;22,95;31;18,2;-;85;;981,8;80;51;64;68,75;1,5;CALM;3;135
22/08/2015;2015;8;22;19,6;28,4;23,6;22,8;31,2;17,8;-;70;;981,8;83;50;69;71,25;0,8;CALM;2;90
23/08/2015;2015;8;23;19;29,4;25;23,1;31,6;19,1;-;65;;981,9;83;47;69;70,5;1,8;T;2;90
24/08/2015;2015;8;24;21,1;29,4;26,2;24,45;31,8;19,6;-;80;;981,6;81;46;69;69,25;1,4;CALM;4;90
25/08/2015;2015;8;25;21;30;25;24,25;32,8;20,4;-;76;;981,3;87;50;69;73,25;1,5;T;4;90
26/08/2015;2015;8;26;21,2;30,4;25;24,45;34;19,8;-;80;;981,4;80;52;73;71,25;1,5;CALM;5;135
27/08/2015;2015;8;27;20;29,6;25;23,65;31;20,6;-;45;;980,1;83;54;74;73,5;1,2;T;2;90
28/08/2015;2015;8;28;22,2;30;25;24,85;34,8;20,8;-;80;;978,8;83;50;76;73;1,5;T;4;90
29/08/2015;2015;8;29;22;31,4;25;25,1;32,6;20,8;-;87;;980,4;88;51;81;77;1,7;CALM;2;135
30/08/2015;2015;8;30;22,4;30,6;25,8;25,3;32,4;19,3;-;90;;981,6;83;50;74;72,5;0,8;CALM;2;180
31/08/2015;2015;8;31;21,4;30,2;25,6;24,65;31,4;21,8;-;0;;978,4;87;46;70;72,5;0,5;CALM;4;135
01/09/2015;2015;9;1;22,4;29,6;25,2;24,9;32;21,6;-;80;;981,7;86;53;76;75,25;2,5;CALM;4;135
02/09/2015;2015;9;2;23,4;29,8;23,8;25,1;30,8;20,4;-;57;;981,8;83;64;83;78,25;1,3;CALM;5;135
03/09/2015;2015;9;3;22;29,8;24;24,45;31,2;20,2;-;80;;981,7;89;53;75;76,5;3,1;T;5;90
04/09/2015;2015;9;4;22,4;29,4;25,2;24,85;32;20,4;-;90;;983,3;86;53;75;75;1,1;CALM;4;90
05/09/2015;2015;9;5;23,6;31,4;25,8;26,1;32,4;20;-;85;;983,6;81;56;73;72,75;3,8;T;6;90
06/09/2015;2015;9;6;22,1;31,6;24,4;25,05;35;21,2;-;70;;982,5;86;49;80;75,25;2,2;CALM;4;135
07/09/2015;2015;9;7;22,4;30,2;25;25;34,1;20,2;-;80;;983,5;86;53;77;75,5;1,8;T;2;90
08/09/2015;2015;9;8;22,2;31,2;24,6;25,05;34;19;-;90;;980,8;83;49;80;73,75;1,7;T;6;90
09/09/2015;2015;9;9;19,7;31;25,6;24;33,6;18,8;-;85;;982;91;43;72;74,25;2,8;T;6;90
10/09/2015;2015;9;10;22,5;31,5;27;25,875;33;20,1;-;85;;983,7;83;54;60;70;3;T;5;90
11/09/2015;2015;9;11;22,2;29,4;26,7;25,125;33,4;21,2;-;60;;980,7;84;47;70;71,25;2,1;S;4;180
12/09/2015;2015;9;12;22,6;29,2;24,4;24,7;31,4;21,2;-;82;;981,8;88;59;81;79;1,4;T;2;90
13/09/2015;2015;9;13;22,2;30;24,6;24,75;31,4;20,9;-;85;;983,1;84;51;67;71,5;2,9;S;6;180
14/09/2015;2015;9;14;22,7;29,7;25,4;25,125;31;18;-;90;;983;81;47;70;69,75;4,1;S;8;135
15/09/2015;2015;9;15;21,2;30,6;25;24,5;32;18,9;-;85;;981,4;80;50;70;70;1,9;T;5;90
16/09/2015;2015;9;16;22,2;31;25,6;25,25;33,6;19,6;-;78;;979,8;81;46;76;71;1,2;T;2;90
17/09/2015;2015;9;17;21;30,8;25,4;24,55;33,2;20,6;-;85;;981,5;91;56;81;79,75;1,1;T;2;90
18/09/2015;2015;9;18;22,2;32;25,6;25,5;33,4;21;-;86;;982,4;89;50;79;76,75;2,7;CALM;4;135
19/09/2015;2015;9;19;22,4;32,4;26,8;26;33,6;21,8;-;80;;981,6;88;49;73;74,5;2,2;CALM;6;135
20/09/2015;2015;9;20;24;30,9;26,8;26,425;34;21,2;-;75;;980,8;83;54;71;72,75;1,6;CALM;5;90
21/09/2015;2015;9;21;24,8;32;28,9;27,625;33,7;22;-;70;;981,8;80;51;64;68,75;1,5;CALM;3;135
22/09/2015;2015;9;22;24,1;31,2;27,2;26,65;34;21,2;-;90;;981,8;83;50;69;71,25;0,8;CALM;2;90
23/09/2015;2015;9;23;23,2;31,6;26;26;34,2;20;-;95;;981,9;83;47;69;70,5;1,8;T;2;90
24/09/2015;2015;9;24;23;31,6;26;25,9;33,4;18,8;-;80;;981,6;81;46;69;69,25;1,4;CALM;4;90
25/09/2015;2015;9;25;21,2;31,2;26;24,9;33;21;-;80;;981,3;87;50;69;73,25;1,5;T;4;90
26/09/2015;2015;9;26;23,8;31,4;25,4;26,1;32,8;20,6;-;95;;981,4;80;52;73;71,25;1,5;CALM;5;135
27/09/2015;2015;9;27;23;30;26;25,5;32,2;21,2;-;50;;980,1;83;54;74;73,5;1,2;T;2;90
28/09/2015;2015;9;28;23,2;31,8;25,4;25,9;33,4;21;-;85;;978,8;83;50;76;73;1,5;T;4;90
29/09/2015;2015;9;29;22,6;31;25,8;25,5;33,2;21,8;-;60;;980,4;88;51;81;77;1,7;CALM;2;135
30/09/2015;2015;9;30;23,8;32,4;26,4;26,6;34;21;-;60;;981,6;83;50;74;72,5;0,8;CALM;2;180
01/10/2015;2015;10;1;23;32,6;28,2;26,7;34,8;22;-;78;;982,6;86;51;65;72;1,7;C;4;270
02/10/2015;2015;10;2;24;31,8;26,6;26,6;34,2;22,1;-;60;;983,3;88;51;74;75,25;1,8;C;4;90
03/10/2015;2015;10;3;24;32,2;28;27,05;33,4;21,1;-;65;;981,9;83;46;59;67,75;2,1;C;5;135
04/10/2015;2015;10;4;23,1;32,8;27;26,5;34,6;20,2;-;80;;982,2;83;41;70;69,25;1,5;90;2;135
05/10/2015;2015;10;5;21,4;31,4;26;25,05;33,2;20,8;-;65;;983;93;57;74;79,25;1,2;C;2;135
06/10/2015;2015;10;6;24;31,4;26,8;26,55;34,4;20,8;-;90;;982,8;82;46;67;69,25;0,5;C;2;135
07/10/2015;2015;10;7;24;32,2;25,6;26,45;34;21,6;-;90;;982,5;82;51;76;72,75;0,2;C;2;90
08/10/2015;2015;10;8;23,8;32,8;25,8;26,55;34,4;20,8;-;80;;983,3;83;48;73;71,75;2,1;C;4;180
09/10/2015;2015;10;9;24,6;32;26,6;26,95;33;20,4;-;60;;982,7;79;58;77;73,25;2;90;4;135
10/10/2015;2015;10;10;25,2;33,3;26,8;27,625;35;20,4;-;70;;981,8;82;50;73;71,75;1,5;C;2;135
11/10/2015;2015;10;11;22,2;33;28,4;26,45;36,4;20,6;-;85;;982,4;86;32;63;66,75;1,8;C;4;135
12/10/2015;2015;10;12;22,6;33;28;26,55;34,8;20,8;-;90;;983,2;91;49;61;73;1,7;90;4;90
13/10/2015;2015;10;13;23,6;32,6;27;26,7;34,4;20,6;-;90;;981,9;78;50;73;69,75;2,8;90;6;90
14/10/2015;2015;10;14;24,6;33;26,2;27,1;33,8;21,2;-;85;;982,1;82;45;74;70,75;2,1;C;5;135
15/10/2015;2015;10;15;24,6;32,8;27;27,25;32,4;20,4;-;80;;981;74;49;70;66,75;3,2;90;6;135
16/10/2015;2015;10;16;23,4;32,6;26,4;26,45;35,4;22,6;-;85;;980,8;83;45;77;72;2,2;90;3;135
17/10/2015;2015;10;17;23,6;34;27,1;27,075;35,4;21,6;-;95;;981,6;81;48;72;70,5;1,5;90;2;90
18/10/2015;2015;10;18;25,6;34,4;26,6;28,05;34,8;22,2;-;95;;982,6;79;44;70;68;2,3;C;6;135
19/10/2015;2015;10;19;23,8;34,6;26,8;27,25;36;22,2;-;78;;981,9;83;44;77;71,75;1,5;C;5;135
20/10/2015;2015;10;20;24,2;32,2;26,6;26,8;35,4;22,2;-;95;;981,7;87;43;71;72;3,6;90;8;90
21/10/2015;2015;10;21;26;32,4;26,4;27,7;32,6;19,8;-;50;;980,8;76;57;77;71,5;2,5;C;6;135
22/10/2015;2015;10;22;21,8;32,4;27,4;25,85;35,4;20;-;80;;980,8;84;46;72;71,5;0,8;C;4;135
23/10/2015;2015;10;23;21;32,4;27;25,35;34,4;20,2;-;80;;981,1;82;43;68;68,75;0,8;C;2;135
24/10/2015;2015;10;24;22,4;34,8;28;26,9;35,6;20;-;90;;980,6;83;34;64;66;0,6;C;2;135
25/10/2015;2015;10;25;22,8;33,2;27;26,45;35,8;22;-;100;;981,4;75;44;76;67,5;1,2;C;3;135
26/10/2015;2015;10;26;24,2;32,4;27,4;27,05;34,8;21;-;80;;980,2;83;50;79;73,75;2;C;3;135
27/10/2015;2015;10;27;24,2;35,6;27,5;27,875;36,4;21,2;-;90;;980,2;87;41;72;71,75;2,6;C;5;135
28/10/2015;2015;10;28;25;34,6;27;27,9;37;23,2;-;95;;979,4;84;30;77;68,75;1,4;C;4;135
29/10/2015;2015;10;29;26,6;33,8;27,3;28,575;36,3;22,8;-;85;;980,8;78;52;76;71;1,4;C;2;90
30/10/2015;2015;10;30;25,8;34;27,4;28,25;35,4;22,2;-;65;;980,6;84;50;74;73;1,5;C;3;180
31/10/2015;2015;10;31;25,4;34;27,4;28,05;36,6;23;-;90;;979,6;81;37;76;68,75;1,2;C;3;90
01/11/2015;2015;11;1;26,4;33;27,6;28,4;37;22,4;-;80;;980;77;48;72;68,5;1,4;CALM;5;135
02/11/2015;2015;11;2;25,4;34;28;28,2;35;21,8;-;82;;980,3;79;42;68;67;2;CALM;8;135
03/11/2015;2015;11;3;23,8;34,8;27,4;27,5;35,1;21;-;60;;980,4;85;49;69;72;1,5;S;2;90
04/11/2015;2015;11;4;24;31,6;27,3;26,7;35;21,2;-;60;;979,8;78;49;75;70;1,4;CALM;2;135
05/11/2015;2015;11;5;24;35;28,4;27,9;36;21,2;-;70;;979,3;78;50;68;68,5;1,1;CALM;2;90
06/11/2015;2015;11;6;25;33;27,2;27,6;34,8;21,4;-;40;;979,2;81;53;80;73,75;0,4;CALM;3;180
07/11/2015;2015;11;7;24;32,6;27,2;27;35;22,6;-;35;;980,3;91;52;71;76,25;2,2;CALM;5;135
08/11/2015;2015;11;8;24,8;31,4;24;26,3;34,2;22,4;1;30;;976,4;85;52;95;79,25;1,6;CALM;3;135
09/11/2015;2015;11;9;24,2;31,6;27,4;26,9;32,8;23;41,2;76;;978,6;92;57;79;80;0,5;CALM;2;135
10/11/2015;2015;11;10;24,6;31,6;24,3;26,3;33,2;23;-;50;;978,5;90;66;89;83,75;0,9;CALM;2;135
11/11/2015;2015;11;11;24,8;29,4;24,4;25,9;31,8;23,7;-;12;;979,4;95;61;93;86;0;CALM;0;0
12/11/2015;2015;11;12;26,3;31,7;26,4;27,7;33;23,8;2;50;;981,2;84;62;86;79;1,4;CALM;6;180
13/11/2015;2015;11;13;25,8;31,4;27,2;27,6;33,4;22,8;0,5;75;;980,2;86;61;77;77,5;1,3;CALM;4;135
14/11/2015;2015;11;14;25,4;33;25,8;27,4;34,4;23;-;60;;979,6;89;57;86;80,25;1,3;S;3;135
15/11/2015;2015;11;15;26,2;32,4;28;28,2;35;23;2,1;95;;978,6;83;46;73;71,25;0,7;CALM;2;135
16/11/2015;2015;11;16;26;32,2;27,1;27,8;34,4;23,2;-;75;;978,8;81;55;77;73,5;1,2;CALM;4;135
17/11/2015;2015;11;17;26;32,2;24,4;27,2;33,2;23,8;-;50;;979,6;83;61;92;79,75;1,1;CALM;6;270
18/11/2015;2015;11;18;25,6;31,6;27,4;27,6;32,2;23;23,5;62;;979,9;90;66;80;81,5;0,5;CALM;2;135
19/11/2015;2015;11;19;25,8;31,8;27,4;27,7;33,8;23;-;74;;980;86;56;82;77,5;2,1;CALM;4;135
20/11/2015;2015;11;20;26,4;33;26,4;28,1;34,2;24,4;0,1;75;;977,8;84;53;81;75,5;1,8;CALM;4;135
21/11/2015;2015;11;21;26,2;32,4;27,8;28,2;35,2;24;0,5;60;;979,6;86;70;80;80,5;0,5;CALM;2;135
22/11/2015;2015;11;22;26,4;33;29,1;28,7;35,1;22,8;-;80;;977,8;83;56;71;73,25;1,1;CALM;2;135
23/11/2015;2015;11;23;25,4;32,4;28,8;28;35,2;23,2;-;75;;978,2;81;47;74;70,75;0,8;CALM;4;135
24/11/2015;2015;11;24;25,4;32,6;29,6;28,3;35,2;22,8;-;86;;978;85;51;69;72,5;1,3;CALM;6;135
25/11/2015;2015;11;25;25,2;31,6;26,8;27,2;35,6;23,2;-;55;;977,8;84;66;87;80,25;1,4;CALM;4;135
26/11/2015;2015;11;26;25,8;32,6;27,6;28;34;24,2;-;30;;977,5;86;63;85;80;2;CALM;4;135
27/11/2015;2015;11;27;26,2;31,8;28;28,1;34,4;24;5;55;;977,2;86;60;80;78;0,8;CALM;2;270
28/11/2015;2015;11;28;26,8;32,4;25,8;28;34,8;23,8;-;65;;979,4;84;57;93;79,5;0,9;CALM;4;135
29/11/2015;2015;11;29;26,2;34,2;23,6;27,6;35,2;22,4;5,3;65;;980,1;90;57;95;83;2;CALM;8;135
30/11/2015;2015;11;30;26,2;30,8;28;27,8;32,2;23,6;42,4;47;;980,1;87;70;82;81,5;0,6;CALM;4;135
01/12/2015;2015;12;1;24,8;32,8;25,4;27;34,2;23,2;-;62;;978,1;92;61;92;84;1,2;CALM;4;135
02/12/2015;2015;12;2;25;32,2;24;26,6;32,8;22,3;4,3;50;;979,5;90;68;90;85;1,1;CALM;3;135
03/12/2015;2015;12;3;25;28,4;26,6;26,3;33;24;38;25;;979,8;87;77;80;83;0,2;CALM;2;315
04/12/2015;2015;12;4;26;30;27,4;27,4;32,2;23,8;1,5;65;;979,7;92;71;82;84;1,8;CALM;4;135
05/12/2015;2015;12;5;25,2;31,6;28,4;27,6;33;23,8;2,7;60;;979,2;93;62;76;81;1,4;CALM;6;134
06/12/2015;2015;12;6;25;27,6;25,2;25,7;29,8;23;-;5;;980;90;89;93;91;0;CALM;0;0
07/12/2015;2015;12;7;25;30,4;26;26,6;33;23;11,7;40;;978,9;90;68;92;85;1,1;CALM;3;90
08/12/2015;2015;12;8;25;32,2;24,2;26,6;32,6;24;0,2;45;;979,4;95;74;88;88;0,8;CALM;4;270
09/12/2015;2015;12;9;23,3;28,4;25,8;25,2;33,2;23,2;14;55;;978,6;98;67;93;89;0,6;CALM;2;135
10/12/2015;2015;12;10;24,6;31,2;24,6;26,3;33,2;23,2;1,1;35;;978,8;95;66;97;88;1,4;CALM;4;135
11/12/2015;2015;12;11;26,4;31,4;23,4;26,9;32,4;22,8;23;35;;978,7;92;71;97;88;0,6;CALM;4;90
12/12/2015;2015;12;12;25;31,8;25,2;26,8;32,4;22,8;43,4;30;;977,2;92;91;95;92;0,2;CALM;2;135
13/12/2015;2015;12;13;24;29,8;27,2;26,3;33;23,6;28;40;;978;95;72;87;87;0,8;CALM;4;135
14/12/2015;2015;12;14;25,6;30,2;23,8;26,3;30,4;23,1;1;25;;977,5;93;85;93;91;1;B;3;270
15/12/2015;2015;12;15;25;29;23,8;25,7;32;23,2;39;35;;976,8;93;72;97;88;0;CALM;0;0
16/12/2015;2015;12;16;24;30,4;24;25,6;31,2;22,2;12,6;25;;978;95;73;93;89;0;CALM;0;0
17/12/2015;2015;12;17;24;30,8;24,6;25,9;32,6;22,2;3,8;55;;977,2;97;73;87;88;0,5;CALM;4;270
18/12/2015;2015;12;18;23,8;28,8;25,4;25,5;31,2;22;6;6;;977,8;95;81;93;91;0,5;CALM;2;225
19/12/2015;2015;12;19;24,4;29,4;26,2;26,1;31,6;24;0,9;46;;980,4;93;65;87;85;1,6;B;4;270
20/12/2015;2015;12;20;24,6;30,4;25,6;26,3;31,8;23,2;5,3;30;;979,2;97;72;90;89;0,8;CALM;3;270
21/12/2015;2015;12;21;25,8;31,4;27,2;27,6;33;23;12,4;82;;977,6;84;60;73;75;0,8;CALM;3;270
22/12/2015;2015;12;22;24,6;31,8;25,3;26,6;34;23,6;-;75;;980,1;90;58;93;83;0,5;CALM;2;270
23/12/2015;2015;12;23;24,8;32,2;28,2;27,5;32,8;23;46,2;65;;979,2;92;59;78;80;0,8;CALM;3;270
24/12/2015;2015;12;24;25,4;31;25;26,7;32,8;23;-;79;;979;82;59;95;80;1,6;CALM;6;270
25/12/2015;2015;12;25;24,2;31;25;26,1;34,2;23,4;-;55;;978;93;66;90;86;1,6;B;4;270
26/12/2015;2015;12;26;24,8;31;27,8;27,1;31,8;24,2;3,2;70;;978,8;93;71;77;84;1,7;B;3;270
27/12/2015;2015;12;27;25,4;31;27,2;27,3;31,8;23;-;90;;980,2;92;69;81;83;0,7;CALM;2;270
28/12/2015;2015;12;28;24;31;27,3;26,6;33,4;22,8;-;90;;981,7;91;57;75;79;1,6;B;4;270
29/12/2015;2015;12;29;25,4;31,4;28,4;27,7;33;23,8;-;95;;981,8;85;58;71;75;0,8;CALM;2;270
30/12/2015;2015;12;30;26;31,6;29;28,2;34;23,6;-;90;;980,1;84;62;72;76;1,2;B;2;270
31/12/2015;2015;12;31;25;31;27,6;27,2;34,4;23,8;-;85;;980;92;60;79;81;1,3;CALM;3;270
01/01/2016;2016;1;1;25,8;29,2;28,8;27,4;32,8;22,3;-;70;;980,9;84;84;74;81,5;1,5;CALM;4;90
02/01/2016;2016;1;2;25,3;30;28;27,15;31,8;22,8;3,8;55;;979,4;85;78;80;82;1,1;CALM;3;90
03/01/2016;2016;1;3;25,2;33;28,8;28,05;33;23,8;0,4;44;;981,6;90;64;75;79,75;2,4;B;6;90
04/01/2016;2016;1;4;25,6;31,6;26,6;27,35;33,4;23,4;-;40;;982,1;90;69;92;85,25;1,5;CALM;4;90
05/01/2016;2016;1;5;25;32;24,8;26,7;32,4;23,4;-;52;;981;87;69;95;84,5;0,2;CALM;1;90
06/01/2016;2016;1;6;24,2;32;28;27,1;33,8;22,4;57;45;;981,7;95;62;78;82,5;1,8;B;4;270
07/01/2016;2016;1;7;24,8;33,6;24,8;27;33,8;23,1;-;60;;982,2;82;62;87;78,25;1,8;T;5;180
08/01/2016;2016;1;8;24,3;33;27,4;27,25;33,8;23;4,1;30;;980,4;92;66;86;84;1,8;CALM;4;135
09/01/2016;2016;1;9;24,4;32;28,8;27,4;32,4;22,8;-;85;;980,7;92;67;76;81,75;1,8;T;4;90
10/01/2016;2016;1;10;25,4;31,8;25,2;26,95;33;23,4;-;35;;981,8;85;58;93;80,25;0,9;CALM;4;270
11/01/2016;2016;1;11;24,8;29,8;23,4;25,7;31,8;22,6;46,5;20;;980,5;93;77;97;90;0,2;CALM;2;90
12/01/2016;2016;1;12;24;32;26,8;26,7;33,4;22;56,6;75;;979,2;91;65;87;83,5;1,5;S;4;270
13/01/2016;2016;1;13;24,4;34;25,2;27;34,2;22;-;70;;980,6;88;57;89;80,5;2,2;T;4;90
14/01/2016;2016;1;14;26;33;26,8;27,95;33,2;22,4;-;35;;978,6;79;57;84;74,75;1,5;CALM;4;270
15/01/2016;2016;1;15;24;32,8;26,4;26,8;34,1;21,8;0;40;;978,8;90;62;83;81,25;1,2;T;3;90
16/01/2016;2016;1;16;24,8;33,4;29,4;28,1;33,4;23,2;7;90;;978,2;87;59;70;75,75;0,6;CALM;2;270
17/01/2016;2016;1;17;24;33,6;29,6;27,8;33,2;23;-;78;;978,6;97;61;73;82;0,5;CALM;2;90
18/01/2016;2016;1;18;24;32,4;27,4;26,95;33,8;24;-;45;;977,8;95;68;85;85,75;1,1;CALM;3;90
19/01/2016;2016;1;19;25;32;24,6;26,65;33;23,3;12;30;;977,8;95;70;93;88,25;1,3;CALM;4;90
20/01/2016;2016;1;20;25;32,3;24,4;26,675;33;23;1;50;;978,6;93;72;97;88,75;0,5;CALM;2;270
21/01/2016;2016;1;21;24,2;27,4;25;25,2;32,2;23,8;57,3;35;;979,8;93;85;94;91,25;0,6;CALM;2;90
22/01/2016;2016;1;22;24,4;32,4;24,8;26,5;33,4;23,6;11,5;60;;979,4;97;63;93;87,5;0,3;CALM;2;360
23/01/2016;2016;1;23;24,8;30;23,8;25,85;33,4;23;11,5;32;;978,6;92;72;97;88,25;0,4;CALM;5;270
24/01/2016;2016;1;24;24,2;30;26,8;26,3;30,6;22,8;21;5;;981,1;92;65;78;81,75;0,5;CALM;2;90
25/01/2016;2016;1;25;24,8;29,8;25,4;26,2;30;23,1;-;0;;980,6;90;74;90;86;0,7;CALM;2;270
26/01/2016;2016;1;26;24,1;29,2;28,8;26,55;29,6;23,6;0,8;15;;978,7;93;72;71;82,25;1,2;B;3;270
27/01/2016;2016;1;27;24,4;29;23,1;25,225;31,1;22,6;-;25;;978,5;95;74;93;89,25;1,5;CALM;8;270
28/01/2016;2016;1;28;23;32,2;28,8;26,75;32,6;23;13,4;75;;978,4;95;63;71;81;1,8;B;4;270
29/01/2016;2016;1;29;24,8;32,2;28,4;27,55;33;23,2;-;82;;979,2;93;67;75;82;1,3;B;3;270
30/01/2016;2016;1;30;24,8;32,9;28;27,625;33,4;23;-;80;;978,3;90;60;85;81,25;0,8;CALM;2;270
31/01/2016;2016;1;31;25,6;31,2;23,1;26,375;32,3;23,8;-;85;;975,9;95;69;93;88;2;B;3;270
01/02/2016;2016;2;1;24,4;31,4;25,8;26,5;31,8;24;43;35;;976,6;92;72;95;87,75;0,3;CALM;2;270
02/02/2016;2016;2;2;24,8;28,6;24,3;25,625;33;23;14,9;5;;977,6;95;79;90;89,75;0;CALM;0;0
03/02/2016;2016;2;3;23,4;26,2;24,6;24,4;27,1;22,8;43,8;0;;978,8;98;90;92;94,5;0,4;CALM;3;270
04/02/2016;2016;2;4;24;31,8;24,8;26,15;32;23,6;6;15;;977,9;91;67;93;85,5;1;CALM;2;270
05/02/2016;2016;2;5;24,6;28,6;24,4;25,55;29;23,4;2,2;0;;977,7;95;76;93;89,75;1,1;B;3;270
06/02/2016;2016;2;6;24,8;29,8;27,8;26,8;30;24,2;4,3;2;;976,7;93;74;80;85;0,6;CALM;2;90
07/02/2016;2016;2;7;25,1;30,3;25;26,375;30,4;24,2;2,2;5;;976,6;94;77;93;89,5;0,5;CALM;2;270
08/02/2016;2016;2;8;25;30,6;27;26,9;30;24;4;20;;978,2;95;79;86;88,75;0,2;CALM;2;270
09/02/2016;2016;2;9;25,6;32,4;26;27,4;33,4;23,4;1;45;;978;95;67;92;87,25;0,2;CALM;2;270
10/02/2016;2016;2;10;24,8;30;24;25,9;32,2;23,2;14,7;5;;977,4;92;77;97;89,5;1,5;T;3;90
11/02/2016;2016;2;11;24,2;28,2;25;25,4;30,8;23,4;98;5;;977,6;95;75;95;90;1,2;CALM;3;90
12/02/2016;2016;2;12;24;26,6;25,6;25,05;28;23,3;10;0;;979,2;95;87;90;91,75;0,5;CALM;2;270
13/02/2016;2016;2;13;23,4;28,4;26,6;25,45;29,2;23;0,3;0;;979,7;98;83;87;91,5;1;CALM;3;90
14/02/2016;2016;2;14;25,2;32,1;28,4;27,725;32,8;22,6;1,4;62;;978,6;85;62;74;76,5;0;CALM;0;0
15/02/2016;2016;2;15;24;32;24;26;32,2;22,8;13,4;30;;979,6;90;63;93;84;0,9;CALM;4;270
16/02/2016;2016;2;16;24;30;23,8;25,45;32,2;22,8;-;50;;980;91;77;95;88,5;1,5;T;4;90
17/02/2016;2016;2;17;24;32;26;26,5;33;22,2;6,3;80;;981,2;91;67;84;83,25;1,5;B;4;180
18/02/2016;2016;2;18;24;33;28,8;27,45;33,2;22,4;-;95;;980,3;97;66;78;84,5;1,9;T;4;90
19/02/2016;2016;2;19;24,1;32,4;28;27,15;33,4;23,6;-;90;;978,8;92;71;80;83,75;1,5;T;3;270
20/02/2016;2016;2;20;25,4;32;25,1;26,975;32,3;23,6;-;30;;980,4;84;68;92;82;0;CALM;0;0
21/02/2016;2016;2;21;23,8;31,6;27;26,55;32,4;21,6;37,5;25;;980,2;97;66;80;85;0,6;CALM;2;270
22/02/2016;2016;2;22;24;31,4;26;26,35;32,4;22,8;-;70;;981,2;83;70;84;80;1,7;B;3;270
23/02/2016;2016;2;23;23,4;31,4;25,8;26;32;22,6;-;50;;980,6;95;67;82;84,75;0,9;CALM;2;270
24/02/2016;2016;2;24;23,8;33;25,8;26,6;33;22,6;-;55;;978,6;93;63;89;84,5;0,9;CALM;2;270
25/02/2016;2016;2;25;23;31,4;29,4;26,7;33,6;23,6;9;90;;979,6;95;78;73;85,25;0,6;CALM;2;270
26/02/2016;2016;2;26;24,8;28,6;26,4;26,15;31,5;21,8;-;25;;980,2;92;81;85;87,5;1,2;B;3;270
27/02/2016;2016;2;27;24,8;29,4;24,2;25,8;30;23;34,5;5;;980,4;93;80;97;90,75;0,7;CALM;3;270
28/02/2016;2016;2;28;24;31,8;24,2;26;32;23,6;22,5;35;;980,2;95;70;95;88,75;1,2;B;3;270
29/02/2016;2016;2;29;24,8;30,6;25,4;26,4;31,8;24;70,3;50;;980,8;93;75;95;0;1,3;B;3;270
