Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
03/05/2017;2017;5;3;26,2;29,3;28,6;27,6;30,2;25,4;-;13;;1011,0;95;82;78;87;4;150;8;0
04/05/2017;2017;5;4;25,4;32,0;29,2;28,0;32,5;25,0;-;88;;1011,1;90;69;79;82;6;170;11;0
05/05/2017;2017;5;5;25,1;30,8;28,6;27,4;31,8;24,8;1;69;;1011,4;93;71;83;85;6;90;10;0
06/05/2017;2017;5;6;25,2;30,8;25,8;26,8;31,8;24,0;-;39;;1012,1;90;67;85;83;4;200;8;0
07/05/2017;2017;5;7;25,6;30,8;27,4;27,4;31,2;25,4;-;25;;1011,6;87;66;84;81;4;90;10;0
08/05/2017;2017;5;8;25,4;31,0;29,5;27,8;31,6;24,3;-;100;;1010,6;91;71;73;82;6;90;11;0
09/05/2017;2017;5;9;25,6;31,6;29,0;28,0;32,4;24,4;-;100;;1009,8;90;65;70;79;5;110;9;0
10/05/2017;2017;5;10;26,0;31,6;29,8;28,4;32,2;23,4;-;100;;1010,0;87;64;72;77;5;100;9;0
11/05/2017;2017;5;11;24,4;31,0;30,0;27,5;31,8;24,4;-;88;;1010,1;92;67;73;81;4;60;7;0
12/05/2017;2017;5;12;25,2;30,8;30,2;27,9;31,6;24,6;27;100;;1009,6;85;69;70;77;5;180;10;0
13/05/2017;2017;5;13;25,2;31,8;29,8;28,0;32,2;24,6;-;100;;1009,2;81;60;69;73;3;190;5;0
14/05/2017;2017;5;14;24,7;31,6;30,0;27,8;32,2;23,0;-;100;;1009,6;80;61;69;73;3;140;7;0
15/05/2017;2017;5;15;25,0;30,0;28,8;27,2;31,8;25,0;-;100;;1009,5;87;65;74;78;4;190;8;0
16/05/2017;2017;5;16;24,6;30,8;29,6;27,4;31,6;24,6;0;58;;1009,0;93;73;81;85;4;160;7;0
17/05/2017;2017;5;17;24,8;31,8;29,4;27,7;32,0;22,2;-;100;;1009,7;82;57;73;73;#N/A;190;#N/A;0
18/05/2017;2017;5;18;24,7;31,8;29,5;27,7;32,5;24,0;-;100;;1010,5;80;55;67;70;3;140;6;0
19/05/2017;2017;5;19;24,2;31,9;30,0;27,6;32,2;23,6;-;100;;1009,7;84;54;68;73;4;130;8;0
20/05/2017;2017;5;20;24,0;32,6;30,2;27,7;33,4;24,0;-;63;;1008,5;80;51;65;69;4;190;9;0
21/05/2017;2017;5;21;25,2;30,8;30,0;27,8;31,7;23,3;-;100;;1008,9;74;62;65;69;4;200;9;0
22/05/2017;2017;5;22;24,9;31,2;29,8;27,7;32,0;24,9;-;100;;1009,9;88;64;74;78;5;130;10;0
23/05/2017;2017;5;23;24,4;31,7;29,5;27,5;32,4;22,6;-;100;;1010,1;79;57;71;72;5;190;8;0
24/05/2017;2017;5;24;22,6;30,6;30,0;26,5;31,8;22,6;-;100;;1010,1;88;55;63;73;4;200;10;0
25/05/2017;2017;5;25;24,4;32,0;29,8;27,7;31,6;24,4;-;100;;1009,7;83;53;70;72;4;200;9;0
26/05/2017;2017;5;26;26,0;31,6;27,4;27,8;32,6;24,0;-;93;;1009,2;82;63;84;78;4;140;9;0
27/05/2017;2017;5;27;25,4;31,7;29,6;28,0;32,6;25,4;-;64;;1008,8;90;68;77;81;4;80;7;0
28/05/2017;2017;5;28;25,4;31,6;26,4;27,2;32,4;24,0;19;75;;1009,1;95;66;94;87;5;150;15;0
29/05/2017;2017;5;29;24,4;28,2;25,4;25,6;28,2;24,0;21;0;;1010,3;97;80;92;91;3;150;6;0
30/05/2017;2017;5;30;25,5;30,6;29,0;27,7;31,2;24,8;-;40;;1010,5;95;73;79;86;4;60;8;0
31/05/2017;2017;5;31;26,0;30,9;29,3;28,1;31,8;24,8;-;0;;813,0;90;69;82;83;3;10;6;0
01/06/2017;2017;6;1;26,8;30,8;28,8;28,3;31,6;25,4;0;78;;1010,8;100;68;79;87;5;190;10;0
02/06/2017;2017;6;2;25,4;31,2;29,2;27,8;31,6;24,2;3;78;;1011,6;87;72;75;80;5;190;10;0
03/06/2017;2017;6;3;24,6;31,1;28,7;27,3;31,6;24,2;-;100;;1011,7;88;63;77;79;3;210;6;0
04/06/2017;2017;6;4;24,2;29,0;28,6;26,5;31,2;22,0;-;44;;1010,9;82;68;71;76;4;190;5;0
05/06/2017;2017;6;5;23,0;30,4;29,0;26,4;31,2;23,0;-;100;;1010,8;91;59;72;79;4;120;7;0
06/06/2017;2017;6;6;24,6;31,0;29,0;27,3;31,6;24,6;-;100;;1011,0;92;67;77;82;4;100;8;0
07/06/2017;2017;6;7;25,0;31,2;29,4;27,7;31,6;25,0;-;100;;1011,0;92;69;73;81;4;350;9;0
08/06/2017;2017;6;8;25,2;31,4;29,5;27,8;31,6;24,4;-;100;;1010,7;92;71;77;83;4;150;9;0
09/06/2017;2017;6;9;24,4;31,2;29,2;27,3;31,8;24,4;-;100;;1010,5;95;67;81;84;5;160;8;0
10/06/2017;2017;6;10;24,6;30,6;29,6;27,4;31,6;24,0;-;100;;1010,8;88;69;73;80;4;190;10;0
11/06/2017;2017;6;11;24,2;31,4;29,8;27,4;32,2;24,2;-;100;;1010,7;88;61;70;77;3;180;5;0
12/06/2017;2017;6;12;25,8;29,8;27,6;27,3;31,0;24,4;0;31;;1011,4;90;74;82;84;4;100;9;0
13/06/2017;2017;6;13;25,0;29,4;28,2;26,9;29,8;25,0;-;1;;1012,0;93;77;80;86;6;100;10;0
14/06/2017;2017;6;14;25,4;30,2;29,2;27,6;31,4;25,4;-;68;;1011,5;93;70;71;82;5;150;12;0
15/06/2017;2017;6;15;25,8;29,8;29,2;27,7;31,0;24,3;-;65;;1011,1;92;72;74;82;4;50;8;0
16/06/2017;2017;6;16;25,2;31,0;29,0;27,6;31,4;24,8;0;100;;1011,0;93;66;77;82;5;80;10;0
17/06/2017;2017;6;17;24,8;30,8;29,2;27,4;31,2;21,8;-;100;;1010,2;92;67;67;79;5;90;10;0
18/06/2017;2017;6;18;22,0;30,4;29,2;25,9;31,2;22,0;-;100;;1010,1;86;53;58;71;5;200;9;0
19/06/2017;2017;6;19;21,4;31,0;28,9;25,7;31,4;21,4;-;96;  ;1010,1;93;55;73;78;3;200;6;0
20/06/2017;2017;6;20;24,1;30,0;29,2;26,9;31,4;24,1;-;90;  ;1010,3;87;64;73;78;4;70;6;0
21/06/2017;2017;6;21;24,6;29,4;28,4;26,8;30,4;24,6;-;38; TS ;1011,3;85;70;78;79;7;110;15;0
22/06/2017;2017;6;22;25,4;29,8;25,2;26,5;30,2;24,7;1;15;  ;1011,3;91;69;93;86;5;130;12;0
23/06/2017;2017;6;23;25,4;30,1;28,7;27,4;31,4;23,0;-;100;  ;1009,8;93;68;76;83;4;50;7;0
24/06/2017;2017;6;24;23,8;30,0;28,6;26,6;30,5;23,8;8;6;  ;1010,2;93;70;74;83;6;100;12;0
25/06/2017;2017;6;25;24,0;29,8;28,6;26,6;30,8;24,0;-;94;  ;1010,2;96;76;79;87;5;40;9;0
26/06/2017;2017;6;26;25,2;30,4;28,4;27,3;31,2;24,4;-;100;  ;1011,2;93;71;80;84;5;60;8;0
27/06/2017;2017;6;27;24,4;30,4;29,0;27,1;31,4;23,2;11;100; TS ;1011,6;88;69;72;80;5;180;10;0
28/06/2017;2017;6;28;23,6;29,8;28,6;26,4;30,4;23,5;-;100;  ;1011,1;97;74;74;85;5;40;10;0
29/06/2017;2017;6;29;23,5;30,0;28,6;26,4;31,2;22,5;-;100;  ;1010,6;92;65;76;81;6;50;11;0
30/06/2017;2017;6;30;22,5;30,4;29,4;26,2;31,0;22,5;-;0;  ;1010,4;92;62;69;79;5;50;10;0
01/07/2017;2017;7;1;25,0;30,6;29,2;27,5;31,2;23,8;0;100;  ;1010,6;100;63;74;84;6;70;10;0
02/07/2017;2017;7;2;25,0;30,2;28,8;27,3;31,6;23,8;-;100;  ;1011,1;90;70;78;82;6;60;12;0
03/07/2017;2017;7;3;24,0;30,4;28,8;26,8;31,0;23,4;-;100;  ;1011,5;90;71;76;82;#N/A;140;#N/A;0
04/07/2017;2017;7;4;24,0;30,6;29,4;27,0;31,4;22,2;-;100;  ;1011,4;88;69;73;80;5;180;11;0
05/07/2017;2017;7;5;24,6;31,8;29,2;27,6;32,0;23,2;-;68;  ;1011,7;80;57;73;73;4;180;7;0
06/07/2017;2017;7;6;23,2;29,8;29,3;26,4;30,7;23,2;-;69;  ;1011,5;86;64;73;77;3;200;7;0
07/07/2017;2017;7;7;24,1;32,0;29,8;27,5;32,0;23,6;1;100;  ;1011,5;79;57;66;70;5;190;11;0
08/07/2017;2017;7;8;23,6;30,8;29,4;26,9;31,5;21,8;-;100;  ;1011,5;86;58;71;76;4;190;10;0
09/07/2017;2017;7;9;24,0;30,8;28,8;26,9;31,2;23,6;0;100;  ;1011,3;83;61;75;76;4;230;8;0
10/07/2017;2017;7;10;24,8;30,3;28,4;27,1;31,0;24,8;-;94;  ;1011,3;76;62;75;72;4;200;10;0
11/07/2017;2017;7;11;25,6;31,0;29,0;27,8;31,4;24,4;-;31;  ;1011,8;72;57;74;69;5;200;8;0
12/07/2017;2017;7;12;24,6;31,0;29,2;27,4;31,8;22,4;-;79;  ;1011,7;74;55;70;68;4;190;8;0
13/07/2017;2017;7;13;24,4;31,6;29,8;27,6;32,4;23,0;1;100;  ;1010,7;83;56;69;73;4;200;6;0
14/07/2017;2017;7;14;25,3;30,2;29,4;27,6;31,6;23,9;-;26;  ;1011,0;81;63;75;75;3;190;7;0
15/07/2017;2017;7;15;23,9;31,0;29,4;27,1;31,6;22,6;-;100;  ;1011,2;92;60;70;79;#N/A;150;#N/A;0
16/07/2017;2017;7;16;23,0;30,6;28,4;26,3;31,2;22,6;-;100;  ;1010,9;83;55;67;72;5;200;8;0
17/07/2017;2017;7;17;22,6;29,6;28,4;25,8;31,0;21,8;-;84;  ;1011,3;81;57;68;72;4;120;9;0
18/07/2017;2017;7;18;24,2;30,6;29,0;27,0;31,4;23,8;2;63;  ;1012,9;83;59;67;73;5;160;11;0
19/07/2017;2017;7;19;24,2;29,6;28,6;26,7;30,6;23,4;-;34;  ;1011,5;90;70;78;82;5;130;12;0
20/07/2017;2017;7;20;23,6;30,5;28,7;26,6;31,3;23,4;-;100;  ;1010,8;93;66;77;82;4;190;9;0
21/07/2017;2017;7;21;24,6;30,0;28,4;26,9;30,8;24,0;-;13;  ;1012,3;92;64;76;81;4;50;5;0
22/07/2017;2017;7;22;24,0;30,4;28,6;26,8;31,0;24,0;-;88;  ;1011,9;95;67;79;84;5;170;12;0
23/07/2017;2017;7;23;24,6;30,4;29,0;27,2;31,4;22,6;-;100;  ;1011,3;83;62;71;75;5;180;9;0
24/07/2017;2017;7;24;22,6;29,4;28,6;25,8;30,3;20,0;-;100;  ;1011,1;79;60;67;71;5;190;9;0
25/07/2017;2017;7;25;22,4;31,4;30,0;26,6;32,2;22,4;-;100;  ;1010,2;79;43;55;64;5;190;10;0
26/07/2017;2017;7;26;22,9;31,3;29,8;26,7;32,4;22,9;2;100;  ;1010,0;79;48;65;68;4;190;8;0
27/07/2017;2017;7;27;24,6;27,4;26,8;25,9;28,0;23,8;3;0;  ;1011,8;87;70;78;80;5;200;10;0
28/07/2017;2017;7;28;24,4;29,8;28,6;26,8;31,2;24,4;0;46;  ;1011,9;93;74;74;84;6;80;10;0
29/07/2017;2017;7;29;24,6;29,8;28,6;26,9;31,6;22,3;4;69;  ;1011,7;93;74;77;84;5;150;11;0
30/07/2017;2017;7;30;23,8;30,6;28,8;26,8;31,6;21,0;-;100;  ;1010,7;87;66;81;80;5;200;8;0
31/07/2017;2017;7;31;21,0;29,4;28,6;25,0;31,6;#REF!;-;0;  ;813,6;91;66;64;78;6;200;12;0
01/08/2017;2017;8;1;25,2;30,6;30,6;27,9;31,8;24,0;-;100;;1012,6;100;50;52;76;6;170;9;0
02/08/2017;2017;8;2;24,0;31,4;29,8;27,3;32,6;23,6;-;100;;1011,7;78;53;65;69;5;180;7;0
03/08/2017;2017;8;3;23,7;31,2;29,0;26,9;31,8;23,6;-;100;;1010,9;77;55;66;69;5;190;10;0
04/08/2017;2017;8;4;23,6;30,2;29,6;26,8;31,4;22,2;-;100;;926,1;75;56;56;65;6;190;9;0
05/08/2017;2017;8;5;0,0;31,8;29,2;15,3;32,0;0,0;-;68;;1011,7;100;57;73;82;4;190;7;0
06/08/2017;2017;8;6;23,2;29,8;29,3;26,4;30,7;23,2;-;69;;1011,5;86;64;73;77;3;200;7;0
07/08/2017;2017;8;7;24,1;32,0;29,8;27,5;32,0;23,6;1;100;;1011,5;79;57;66;70;5;190;11;0
08/08/2017;2017;8;8;23,6;30,8;29,4;26,9;31,5;21,8;-;100;;1011,5;86;58;71;76;4;190;10;0
09/08/2017;2017;8;9;24,0;30,8;28,8;26,9;31,2;23,6;0;100;;1011,3;83;61;75;76;4;230;8;0
10/08/2017;2017;8;10;24,8;30,3;28,4;27,1;31,0;24,8;-;94;;1011,3;76;62;75;72;4;200;10;0
11/08/2017;2017;8;11;25,6;31,0;29,0;27,8;31,4;24,4;-;31;;1011,8;72;57;74;69;5;200;8;0
12/08/2017;2017;8;12;24,6;31,0;29,2;27,4;31,8;22,4;-;79;;1011,7;74;55;70;68;4;190;8;0
13/08/2017;2017;8;13;24,4;31,6;29,8;27,6;32,4;23,0;-;100;;1010,7;83;56;69;73;4;200;6;0
14/08/2017;2017;8;14;25,3;30,2;29,4;27,6;31,6;23,4;-;100;;1011,0;81;63;75;75;3;190;7;0
15/08/2017;2017;8;15;23,9;31,0;30,0;27,2;31,8;23,4;-;100;;1011,1;92;50;57;73;#N/A;150;#N/A;0
16/08/2017;2017;8;16;23,4;32,0;28,2;26,8;33,0;22,4;-;100;;1010,1;78;45;69;68;#N/A;200;#N/A;0
17/08/2017;2017;8;17;22,8;30,2;28,8;26,2;31,0;22,8;-;95;;1010,2;71;52;63;64;5;200;10;0
18/08/2017;2017;8;18;24,3;30,0;29,0;26,9;32,0;24,3;0;71;;1011,6;77;57;67;69;5;190;10;0
19/08/2017;2017;8;19;24,6;31,4;29,4;27,5;32,2;24,0;-;94;;1011,3;78;55;70;70;6;170;10;0
20/08/2017;2017;8;20;24,6;31,6;28,8;27,4;32,4;23,4;-;100;;1010,0;73;54;72;68;5;190;12;0
21/08/2017;2017;8;21;22,6;31,4;29,2;26,5;32,2;22,6;-;100;;1010,0;86;51;69;73;6;170;12;0
22/08/2017;2017;8;22;23,6;31,1;29,0;26,8;32,0;23,6;-;100;;1010,7;78;53;66;69;5;190;11;0
23/08/2017;2017;8;23;24,2;30,4;28,8;26,9;31,1;23,8;-;100;;1010,8;75;55;66;68;5;190;10;0
24/08/2017;2017;8;24;23,8;31,5;29,0;27,0;32,4;22,4;-;100;;1010,6;83;60;67;73;6;130;13;0
25/08/2017;2017;8;25;22,8;32,0;28,6;26,6;32,2;20,8;-;100;;1010,5;88;49;64;72;7;150;16;0
26/08/2017;2017;8;26;21,0;30,8;28,6;25,4;31,2;21,0;-;100;;1010,1;89;54;68;75;6;200;11;0
27/08/2017;2017;8;27;23,0;30,6;29,0;26,4;31,4;23,0;-;100;;1009,7;83;60;65;73;6;90;12;0
28/08/2017;2017;8;28;23,8;30,8;29,0;26,9;31,8;23,7;-;100;;1010,1;83;60;65;73;7;140;15;0
29/08/2017;2017;8;29;24,3;31,8;28,8;27,3;32,4;22,8;-;90;;1010,4;78;59;66;70;6;40;12;0
30/08/2017;2017;8;30;22,8;30,0;28,4;26,0;30,8;22,8;10;100;;1011,5;80;58;71;72;6;40;14;0
31/08/2017;2017;8;31;24,0;30,9;28,4;26,8;31,0;#REF!;-;0;;812,7;83;58;72;74;5;180;10;0
01/10/2017;2017;10;1;28,0;32,7;29,4;29,5;33,6;25,2;0;100;  ;1010,3;100;57;70;82;7;30;13;0
02/10/2017;2017;10;2;25,8;31,3;29,6;28,1;31,6;24,9;5;100;;1009,6;84;63;70;75;5;40;9;0
03/10/2017;2017;10;3;25,4;32,6;29,6;28,3;32,8;25,4;2;100;;1010,1;76;55;71;70;6;180;11;0
04/10/2017;2017;10;4;26,0;32,6;30,0;28,7;33,0;25,3;-;100;;1010,5;82;61;70;74;7;170;13;0
05/10/2017;2017;10;5;25,8;32,2;29,7;28,4;32,0;25,6;-;100;;1009,9;79;57;73;72;5;200;14;0
06/10/2017;2017;10;6;26,3;32,0;29,9;28,6;32,6;25,4;-;100;;1008,6;79;61;71;72;5;50;11;0
07/10/2017;2017;10;7;25,8;32,4;29,0;28,3;33,0;25,8;-;100;;1008,3;82;62;68;74;5;190;11;0
08/10/2017;2017;10;8;26,6;31,7;29,6;28,6;32,4;25,3;-;100;;1008,3;75;63;70;71;6;50;10;0
09/10/2017;2017;10;9;26,2;32,2;29,6;28,6;33,8;26,2;-;100;;1007,2;80;62;74;74;#N/A;#N/A;#N/A;0
10/10/2017;2017;10;10;26,4;32,8;30,6;29,1;33,0;26,4;-;100;;1007,0;81;60;66;72;#N/A;210;#N/A;0
11/10/2017;2017;10;11;27,0;32,6;30,2;29,2;33,1;25,7;-;100;;1007,8;81;63;74;75;7;40;15;0
12/10/2017;2017;10;12;26,4;32,6;30,8;29,1;33,2;24,8;-;100;;1008,3;80;63;71;74;5;170;9;0
13/10/2017;2017;10;13;27,4;33,8;30,4;29,8;34,6;26,4;-;88;;1008,1;74;51;73;68;5;210;9;0
14/10/2017;2017;10;14;27,0;33,8;30,8;29,7;34,0;26,6;-;69;;1008,1;70;55;62;64;#N/A;#N/A;#N/A;0
15/10/2017;2017;10;15;26,8;33,4;30,6;29,4;34,6;26,8;-;70;;1008,5;70;53;68;65;#N/A;200;#N/A;0
16/10/2017;2017;10;16;27,2;32,1;24,2;27,7;32,2;23,6;56;38;;1009,4;71;58;95;74;6;270;11;0
17/10/2017;2017;10;17;25,4;30,4;28,0;27,3;31,2;25,4;-;51;;1009,5;92;72;72;82;4;260;8;0
18/10/2017;2017;10;18;25,8;32,2;28,6;28,1;33,0;25,8;-;90;;1009,9;85;63;76;78;6;210;12;0
19/10/2017;2017;10;19;26,8;32,2;30,2;29,0;32,8;25,8;-;94;;1011,1;77;60;68;70;5;210;10;0
20/10/2017;2017;10;20;26,2;33,1;30,2;28,9;34,0;25,2;-;81;;1011,6;75;56;72;70;5;140;9;0
21/10/2017;2017;10;21;26,3;32,4;29,8;28,7;33,0;25,5;-;100;;1011,3;73;61;74;70;5;180;10;0
22/10/2017;2017;10;22;26,0;31,6;30,4;28,5;32,6;25,5;-;100;;1010,6;71;56;66;66;5;180;9;0
23/10/2017;2017;10;23;26,2;32,8;30,3;28,9;33,0;24,2;2;80;;1011,2;75;53;66;67;5;350;11;0
24/10/2017;2017;10;24;24,6;31,0;31,0;27,8;32,6;24,0;-;6;;1011,9;85;52;57;70;#N/A;200;#N/A;0
25/10/2017;2017;10;25;25,0;31,0;29,8;27,7;32,0;25,0;-;100;;1011,5;82;63;68;74;5;340;13;0
26/10/2017;2017;10;26;26,4;31,6;30,2;28,7;32,3;26,4;-;100;;1010,8;83;62;65;73;5;220;12;0
27/10/2017;2017;10;27;26,8;32,4;29,4;28,9;33,4;26,0;-;100;;1009,4;78;61;67;71;6;200;13;0
28/10/2017;2017;10;28;26,8;32,5;30,0;29,0;32,8;26,2;-;100;;1009,8;81;63;73;75;6;160;11;0
29/10/2017;2017;10;29;27,0;32,2;30,6;29,2;32,8;25,8;-;100;;1009,9;77;63;63;70;5;210;15;0
30/10/2017;2017;10;30;26,2;33,4;30,6;29,1;33,6;25,8;-;100;;1009,1;77;45;64;66;5;190;9;0
31/10/2017;2017;10;31;25,8;31,6;30,5;28,4;32,6;#REF!;-;0;;812,3;73;58;61;66;5;190;10;0
01/11/2017;2017;11;1;27,3;32,5;29,8;29,2;33,6;26,3;-;100;;1008,2;100;57;70;82;5;340;8;0
02/11/2017;2017;11;2;26,5;32,8;30,6;29,1;32,8;26,5;-;75;;1007,4;76;53;66;68;5;200;10;0
03/11/2017;2017;11;3;27,0;33,2;30,7;29,5;33,4;26,8;-;66;;1006,5;77;55;67;69;5;190;9;0
04/11/2017;2017;11;4;27,0;32,6;29,0;28,9;33,6;24,8;6;100;;1007,5;77;58;72;71;5;70;13;0
05/11/2017;2017;11;5;25,0;30,0;29,0;27,3;32,8;25,0;4;63;;1007,9;95;76;72;85;6;180;19;0
06/11/2017;2017;11;6;26,2;32,0;29,8;28,6;32,4;26,2;-;75;;1007,9;84;58;74;75;6;180;11;0
07/11/2017;2017;11;7;27,1;31,0;28,3;28,4;32,0;25,5;0;15;;1008,1;84;70;77;79;5;280;12;0
08/11/2017;2017;11;8;26,0;32,4;29,8;28,6;33,4;25,8;-;51;;1007,5;87;59;74;77;4;90;12;0
09/11/2017;2017;11;9;26,6;32,2;30,4;29,0;33,2;26,0;-;100;;1008,0;77;62;68;71;4;#N/A;7;0
10/11/2017;2017;11;10;26,4;32,6;29,6;28,8;34,0;23,8;56;100;;1008,7;72;59;81;71;#N/A;170;#N/A;0
11/11/2017;2017;11;11;25,8;29,2;30,1;27,7;32,4;25,8;-;64;;1008,4;90;71;71;81;#N/A;260;#N/A;0
12/11/2017;2017;11;12;26,3;32,4;29,6;28,7;32,4;25,6;-;69;;1007,8;83;63;74;76;5;190;15;0
13/11/2017;2017;11;13;26,0;31,4;23,8;26,8;32,0;23,6;22;39;;1008,4;89;65;98;85;#N/A;210;#N/A;0
14/11/2017;2017;11;14;25,0;29,4;29,4;27,2;30,8;25,0;0;69;;1008,7;92;74;74;83;#N/A;230;#N/A;0
15/11/2017;2017;11;15;26,0;23,4;27,0;25,6;30,0;23,1;20;0;  ;1009,0;97;97;86;94;4;270;10;0
16/11/2017;2017;11;16;24,8;29,2;27,6;26,6;29,9;23,3;0;10;  ;1008,7;95;79;85;88;#N/A;30;#N/A;0
17/11/2017;2017;11;17;24,8;30,4;29,0;27,3;31,0;24,8;21;91;;1008,0;90;68;75;81;5;220;10;0
18/11/2017;2017;11;18;25,0;30,4;29,2;27,4;31,6;24,2;-;25;;1007,7;92;64;74;80;4;190;10;0
19/11/2017;2017;11;19;26,4;27,8;28,2;27,2;29,6;24,4;1;19;;1008,2;83;88;82;84;3;210;7;0
20/11/2017;2017;11;20;24,8;30,9;28,9;27,4;31,6;24,8;-;88;;1008,1;95;65;76;83;4;210;8;0
21/11/2017;2017;11;21;25,4;28,7;27,6;26,8;30,0;24,6;0;0;;1007,2;89;77;82;84;4;230;8;0
22/11/2017;2017;11;22;25,8;31,2;26,8;27,4;31,4;24,8;11;13;;1006,1;84;67;95;83;5;250;11;0
23/11/2017;2017;11;23;24,9;29,8;27,9;26,9;31,1;24,9;0;24;;1006,1;94;73;80;85;4;230;8;0
24/11/2017;2017;11;24;25,6;26,4;26,0;25,9;30,4;24,6;11;4;;1007,7;93;94;97;94;3;30;7;0
25/11/2017;2017;11;25;25,0;30,8;29,0;27,5;32,0;24,6;-;59;;1007,8;97;70;76;85;3;170;6;0
26/11/2017;2017;11;26;25,8;30,4;27,5;27,4;31,0;25,2;0;65;;1006,8;93;71;82;85;#N/A;200;#N/A;0
27/11/2017;2017;11;27;25,4;30,0;28,6;27,4;30,8;24,8;6;13;;1005,7;92;75;82;85;4;350;10;0
28/11/2017;2017;11;28;25,4;30,0;25,0;26,5;31,4;24,0;48;0;;1006,6;93;78;95;90;5;230;15;0
29/11/2017;2017;11;29;24,8;31,8;24,6;26,5;32,4;24,2;2;99;;1006,7;87;64;97;84;5;210;23;0
30/11/2017;2017;11;30;25,2;29,8;25,8;26,5;30,8;25,0;5;45;;1006,1;96;74;92;89;5;290;9;0
01/12/2017;2017;12;1;26,0;26,6;27,5;26,5;28,2;25,3;0;0;;1006,2;100;91;85;94;#N/A;260;#N/A;0
02/12/2017;2017;12;2;25,9;31,0;29,6;28,1;31,8;25,4;-;69;;1006,7;95;70;74;83;5;290;10;0
03/12/2017;2017;12;3;25,4;31,6;29,8;28,1;32,0;24,6;-;100;;1007,3;84;66;80;78;5;180;10;0
04/12/2017;2017;12;4;25,4;31,6;29,4;28,0;32,0;24,2;-;100;;1007,1;93;68;82;84;5;300;14;0
05/12/2017;2017;12;5;25,2;32,4;29,8;28,2;32,8;25,2;-;100;;1007,6;79;54;67;70;4;270;8;0
06/12/2017;2017;12;6;26,4;31,3;29,8;28,5;32,1;25,0;5;85;;1008,3;92;66;78;82;4;50;8;0
07/12/2017;2017;12;7;26,0;32,0;29,8;28,5;32,5;23,4;7;88;;1009,0;97;68;74;84;5;220;9;0
08/12/2017;2017;12;8;26,0;30,2;29,0;27,8;31,1;23,0;18;53;;1009,6;92;74;82;85;5;290;12;0
09/12/2017;2017;12;9;25,6;31,6;25,8;27,2;32,2;24,9;52;88;;1009,8;95;64;98;88;4;220;9;0
10/12/2017;2017;12;10;25,4;30,0;24,4;26,3;31,8;23,8;3;66;;1010,4;95;72;94;89;5;210;16;0
11/12/2017;2017;12;11;25,2;31,0;24,4;26,5;31,4;24,2;11;13;;1010,5;93;66;94;87;4;230;10;0
12/12/2017;2017;12;12;25,0;29,0;28,6;26,9;30,1;24,3;13;14;;1010,0;92;77;82;86;4;300;6;0
13/12/2017;2017;12;13;24,7;30,6;29,0;27,3;31,2;24,5;-;100;;1009,7;97;72;80;86;5;280;10;0
14/12/2017;2017;12;14;25,8;28,2;24,2;26,0;30,8;24,0;70;0;;1009,8;88;73;98;87;5;320;12;0
15/12/2017;2017;12;15;24,8;30,4;28,3;27,1;31,0;24,3;-;100;;1009,5;97;72;80;86;5;290;11;0
16/12/2017;2017;12;16;25,1;30,4;28,5;27,3;30,8;24,8;-;100;;1009,6;95;73;81;86;7;250;15;0
17/12/2017;2017;12;17;25,0;29,0;28,3;26,8;30,4;25,0;0;40;;1009,7;90;74;78;83;5;280;14;0
18/12/2017;2017;12;18;25,0;30,2;27,9;27,0;30,4;24,6;4;50;;1009,5;88;68;80;81;7;270;15;0
19/12/2017;2017;12;19;25,0;26,8;28,0;26,2;29,8;25,0;2;25;;#REF!;89;90;77;87;8;260;18;0
20/12/2017;2017;12;20;25,4;29,2;26,8;26,7;29,8;24,8;10;0;;1009,6;85;77;89;84;6;250;11;0
21/12/2017;2017;12;21;24,8;29,2;28,2;26,8;30,2;23,7;6;63;;1008,3;93;77;83;87;7;290;15;0
22/12/2017;2017;12;22;24,6;29,5;26,0;26,2;31,0;23,4;2;100;;1007,4;92;73;86;86;5;260;11;0
23/12/2017;2017;12;23;23,8;31,8;29,8;27,3;33,0;21,6;-;100;;1005,8;93;56;73;79;6;220;11;0
24/12/2017;2017;12;24;21,6;31,6;30,0;26,2;32,4;21,6;-;100;;1005,3;95;57;74;80;5;180;10;0
25/12/2017;2017;12;25;23,4;31,7;29,5;27,0;32,2;23,4;8888;100;;FALSE;88;56;73;76;6;320;11;0
26/12/2017;2017;12;26;26,2;29,3;28,4;27,5;30,3;26,2;2;100;;1006,9;87;75;76;81;8;270;18;0
27/12/2017;2017;12;27;27,6;29,4;28,4;28,3;30,0;23,0;9;8;;1007,8;85;79;78;81;7;280;14;0
28/12/2017;2017;12;28;23,6;29,6;28,2;26,3;30,0;23,6;-;23;;1007,9;97;74;82;87;6;290;15;0
29/12/2017;2017;12;29;24,8;29,8;28,6;27,0;30,4;24,8;-;23;;1008,3;95;72;82;86;5;290;12;0
30/12/2017;2017;12;30;25,2;30,4;26,0;26,7;32,0;23,6;16;25;;1008,1;97;71;93;90;4;230;7;0
31/12/2017;2017;12;31;24,2;32,0;26,1;26,6;32,2;#REF!;-;0;;809,2;97;62;86;85;5;#N/A;9;0
